"VPID","APID","GENERIC_NAME","CHEMICAL_NAME","DESC"
"37083611000001104","36492911000001108","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Medreich Plc)"
"37083611000001104","37345311000001100","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin 250/62 SF oral suspension (Mawdsley-Brooks & Company Ltd)"
"37083611000001104","38118211000001109","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin 250/62 SF oral suspension (DE Pharmaceuticals)"
"37083611000001104","38848111000001103","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd)"
"39732111000001101","38111000001106","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (A A H Pharmaceuticals Ltd)"
"39732111000001101","382811000001107","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Actavis UK Ltd)"
"39732111000001101","771411000001107","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Teva UK Ltd)"
"39732111000001101","29011000001102","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Amiclav 250mg/125mg tablets (Ashbourne Pharmaceuticals Ltd)"
"39732111000001101","139811000001101","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Ranclav 375mg tablets (Ranbaxy (UK) Ltd)"
"39732111000001101","441311000001108","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Viatris UK Healthcare Ltd)"
"39732111000001101","760411000001105","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (IVAX Pharmaceuticals UK Ltd)"
"39732111000001101","12511000001105","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Kent Pharma (UK) Ltd)"
"39732111000001101","882211000001108","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Sandoz Ltd)"
"39732111000001101","91211000001101","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Ranbaxy (UK) Ltd)"
"39732111000001101","94411000001100","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Augmentin 375mg tablets (GlaxoSmithKline UK Ltd)"
"39732111000001101","380711000001103","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Zentiva Pharma UK Ltd)"
"39732111000001101","101911000001100","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Alliance Healthcare (Distribution) Ltd)"
"39732111000001101","5522111000001109","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Augmentin 375mg tablets (Dowelhurst Ltd)"
"39732111000001101","9786711000001109","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Almus Pharmaceuticals Ltd)"
"39732111000001101","10397411000001104","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Arrow Generics Ltd)"
"39732111000001101","14946411000001104","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Augmentin 375mg tablets (Waymade Healthcare Plc)"
"39732111000001101","17493911000001104","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Augmentin 375mg tablets (Mawdsley-Brooks & Company Ltd)"
"39732111000001101","17885811000001104","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Phoenix Healthcare Distribution Ltd)"
"39732111000001101","18051111000001107","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Augmentin 375mg tablets (Lexon (UK) Ltd)"
"39732111000001101","18545611000001101","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Augmentin 375mg tablets (DE Pharmaceuticals)"
"39732111000001101","19833711000001107","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)"
"39732111000001101","22009111000001105","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Waymade Healthcare Plc)"
"39732111000001101","23827411000001108","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (DE Pharmaceuticals)"
"39732111000001101","29794911000001102","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Sigma Pharmaceuticals Plc)"
"39732111000001101","30016311000001106","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Mawdsley-Brooks & Company Ltd)"
"39732111000001101","32397711000001104","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Brown & Burk UK Ltd)"
"39732111000001101","34962611000001109","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Bristol Laboratories Ltd)"
"39732111000001101","35563511000001103","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Rivopharm (UK) Ltd)"
"39732111000001101","35907111000001109","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Consilient Health Ltd)"
"39732111000001101","36868011000001101","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Torrent Pharma (UK) Ltd)"
"39732111000001101","38848311000001101","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Medihealth (Northern) Ltd)"
"39732111000001101","41521911000001103","Co-amoxiclav 250mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 250mg/125mg tablets (Milpharm Ltd)"
"36565811000001104","829311000001103","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"
"36565811000001104","894611000001101","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Teva UK Ltd)"
"36565811000001104","618111000001108","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Ranclav 125mg/31mg/5ml SF oral suspension (Ranbaxy (UK) Ltd)"
"36565811000001104","575411000001109","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)"
"36565811000001104","276811000001106","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)"
"36565811000001104","193411000001109","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Ranbaxy (UK) Ltd)"
"36565811000001104","932211000001108","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin 125/31 SF oral suspension (GlaxoSmithKline UK Ltd)"
"36565811000001104","370711000001105","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)"
"36565811000001104","4817111000001106","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd)"
"36565811000001104","6032711000001109","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Sandoz Ltd)"
"36565811000001104","9787711000001107","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd)"
"36565811000001104","15515811000001104","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Actavis UK Ltd)"
"36565811000001104","17885411000001101","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)"
"36565811000001104","18487711000001101","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin 125/31 SF oral suspension (Waymade Healthcare Plc)"
"36565811000001104","18892611000001100","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin 125/31 SF oral suspension (Mawdsley-Brooks & Company Ltd)"
"36565811000001104","22007211000001105","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Waymade Healthcare Plc)"
"36565811000001104","22602311000001108","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Colorama Pharmaceuticals Ltd)"
"36565811000001104","38117711000001103","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Augmentin 125/31 SF oral suspension (DE Pharmaceuticals)"
"36565811000001104","38850811000001105","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free","Co-amoxiclav","Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd)"
"39732311000001104","558111000001107","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (A A H Pharmaceuticals Ltd)"
"39732311000001104","739011000001101","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Actavis UK Ltd)"
"39732311000001104","361711000001108","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Teva UK Ltd)"
"39732311000001104","644811000001100","Amoxicillin 250mg capsules","Amoxicillin","Amix 250 capsules (Ashbourne Pharmaceuticals Ltd)"
"39732311000001104","500511000001107","Amoxicillin 250mg capsules","Amoxicillin","Amoram 250mg capsules (LPC Medical (UK) Ltd)"
"39732311000001104","2011000001104","Amoxicillin 250mg capsules","Amoxicillin","Galenamox 250mg capsules (Galen Ltd)"
"39732311000001104","413911000001103","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Viatris UK Healthcare Ltd)"
"39732311000001104","388611000001105","Amoxicillin 250mg capsules","Amoxicillin","Amoxil 250mg capsules (GlaxoSmithKline UK Ltd)"
"39732311000001104","325811000001107","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (IVAX Pharmaceuticals UK Ltd)"
"39732311000001104","833211000001107","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Kent Pharma (UK) Ltd)"
"39732311000001104","161011000001103","Amoxicillin 250mg capsules","Amoxicillin","Respillin 250mg capsules (Kent Pharma (UK) Ltd)"
"39732311000001104","458811000001108","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Ranbaxy (UK) Ltd)"
"39732311000001104","145611000001104","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Alliance Healthcare (Distribution) Ltd)"
"39732311000001104","228311000001104","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Sandoz Ltd)"
"39732311000001104","7339611000001107","Amoxicillin 250mg capsules","Amoxicillin","Amoxident 250 capsules (Britannia Pharmaceuticals Ltd)"
"39732311000001104","9785311000001100","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Almus Pharmaceuticals Ltd)"
"39732311000001104","10380511000001103","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Arrow Generics Ltd)"
"39732311000001104","12948011000001101","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Boston Healthcare Ltd)"
"39732311000001104","13110911000001100","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Dowelhurst Ltd)"
"39732311000001104","15981611000001108","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Bristol Laboratories Ltd)"
"39732311000001104","17779911000001102","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Phoenix Healthcare Distribution Ltd)"
"39732311000001104","18145411000001107","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Wockhardt UK Ltd)"
"39732311000001104","19187411000001106","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Milpharm Ltd)"
"39732311000001104","19725711000001109","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Medreich Plc)"
"39732311000001104","21764811000001100","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Waymade Healthcare Plc)"
"39732311000001104","22608411000001104","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (DE Pharmaceuticals)"
"39732311000001104","23477711000001105","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Accord-UK Ltd)"
"39732311000001104","29765011000001104","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Sigma Pharmaceuticals Plc)"
"39732311000001104","29993011000001108","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Mawdsley-Brooks & Company Ltd)"
"39732311000001104","33680711000001103","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Brown & Burk UK Ltd)"
"39732311000001104","35591111000001108","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (RX Farma)"
"39732311000001104","36932811000001108","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Flamingo Pharma (UK) Ltd)"
"39732311000001104","38787311000001107","Amoxicillin 250mg capsules","Amoxicillin","Amoxicillin 250mg capsules (Medihealth (Northern) Ltd)"
"39732411000001106","930411000001106","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (A A H Pharmaceuticals Ltd)"
"39732411000001106","406811000001101","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Actavis UK Ltd)"
"39732411000001106","668411000001104","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Teva UK Ltd)"
"39732411000001106","121011000001106","Amoxicillin 500mg capsules","Amoxicillin","Amix 500 capsules (Ashbourne Pharmaceuticals Ltd)"
"39732411000001106","19211000001104","Amoxicillin 500mg capsules","Amoxicillin","Amoram 500mg capsules (LPC Medical (UK) Ltd)"
"39732411000001106","130111000001103","Amoxicillin 500mg capsules","Amoxicillin","Galenamox 500mg capsules (Galen Ltd)"
"39732411000001106","816511000001105","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Viatris UK Healthcare Ltd)"
"39732411000001106","709311000001106","Amoxicillin 500mg capsules","Amoxicillin","Amoxil 500mg capsules (GlaxoSmithKline UK Ltd)"
"39732411000001106","802011000001104","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (IVAX Pharmaceuticals UK Ltd)"
"39732411000001106","13811000001100","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Kent Pharma (UK) Ltd)"
"39732411000001106","14811000001102","Amoxicillin 500mg capsules","Amoxicillin","Respillin 500mg capsules (Kent Pharma (UK) Ltd)"
"39732411000001106","181511000001108","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Ranbaxy (UK) Ltd)"
"39732411000001106","116511000001101","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Alliance Healthcare (Distribution) Ltd)"
"39732411000001106","53711000001102","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Sandoz Ltd)"
"39732411000001106","268011000001106","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Pfizer Ltd)"
"39732411000001106","5334311000001104","Amoxicillin 500mg capsules","Amoxicillin","Amoxil 500mg capsules (Waymade Healthcare Plc)"
"39732411000001106","7339811000001106","Amoxicillin 500mg capsules","Amoxicillin","Amoxident 500 capsules (Britannia Pharmaceuticals Ltd)"
"39732411000001106","9785911000001104","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Almus Pharmaceuticals Ltd)"
"39732411000001106","10381311000001104","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Arrow Generics Ltd)"
"39732411000001106","10460611000001105","Amoxicillin 500mg capsules","Amoxicillin","Amoxil 500mg capsules (Dowelhurst Ltd)"
"39732411000001106","12948211000001106","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Boston Healthcare Ltd)"
"39732411000001106","13111311000001106","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Dowelhurst Ltd)"
"39732411000001106","13827911000001101","Amoxicillin 500mg capsules","Amoxicillin","Amoxil 500mg capsules (DE Pharmaceuticals)"
"39732411000001106","14193111000001109","Amoxicillin 500mg capsules","Amoxicillin","Amoxil 500mg capsules (Sigma Pharmaceuticals Plc)"
"39732411000001106","15981911000001102","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Bristol Laboratories Ltd)"
"39732411000001106","16138011000001103","Amoxicillin 500mg capsules","Amoxicillin","Amoxil 500mg capsules (Lexon (UK) Ltd)"
"39732411000001106","16261411000001105","Amoxicillin 500mg capsules","Amoxicillin","Amoxil 500mg capsules (Mawdsley-Brooks & Company Ltd)"
"39732411000001106","16540411000001104","Amoxicillin 500mg capsules","Amoxicillin","Amoxil 500mg capsules (Stephar (U.K.) Ltd)"
"39732411000001106","17584311000001105","Amoxicillin 500mg capsules","Amoxicillin","Amoxil 500mg capsules (Necessity Supplies Ltd)"
"39732411000001106","17780311000001103","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Phoenix Healthcare Distribution Ltd)"
"39732411000001106","18146111000001108","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Wockhardt UK Ltd)"
"39732411000001106","18458211000001102","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Accord-UK Ltd)"
"39732411000001106","19187611000001109","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Milpharm Ltd)"
"39732411000001106","19726111000001102","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Medreich Plc)"
"39732411000001106","21765611000001103","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Waymade Healthcare Plc)"
"39732411000001106","22608811000001102","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (DE Pharmaceuticals)"
"39732411000001106","29769211000001107","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Sigma Pharmaceuticals Plc)"
"39732411000001106","29993211000001103","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Mawdsley-Brooks & Company Ltd)"
"39732411000001106","33680911000001101","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Brown & Burk UK Ltd)"
"39732411000001106","35591411000001103","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (RX Farma)"
"39732411000001106","36693511000001106","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Noumed Life Sciences Ltd)"
"39732411000001106","36933111000001107","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Flamingo Pharma (UK) Ltd)"
"39732411000001106","38787911000001108","Amoxicillin 500mg capsules","Amoxicillin","Amoxicillin 500mg capsules (Medihealth (Northern) Ltd)"
"39732211000001107","290311000001105","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (A A H Pharmaceuticals Ltd)"
"39732211000001107","934111000001105","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Teva UK Ltd)"
"39732211000001107","57911000001109","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Ranclav 625mg tablets (Ranbaxy (UK) Ltd)"
"39732211000001107","351311000001104","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (IVAX Pharmaceuticals UK Ltd)"
"39732211000001107","785111000001106","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Kent Pharma (UK) Ltd)"
"39732211000001107","628011000001104","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Ranbaxy (UK) Ltd)"
"39732211000001107","292511000001103","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Augmentin 625mg tablets (GlaxoSmithKline UK Ltd)"
"39732211000001107","680711000001105","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Alliance Healthcare (Distribution) Ltd)"
"39732211000001107","3964511000001100","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Zentiva Pharma UK Ltd)"
"39732211000001107","5337211000001100","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Augmentin 625mg tablets (Waymade Healthcare Plc)"
"39732211000001107","5483611000001106","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Dowelhurst Ltd)"
"39732211000001107","5614911000001103","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Augmentin 625mg tablets (Dowelhurst Ltd)"
"39732211000001107","5629811000001102","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Viatris UK Healthcare Ltd)"
"39732211000001107","6036511000001103","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Sandoz Ltd)"
"39732211000001107","10397711000001105","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Arrow Generics Ltd)"
"39732211000001107","13832811000001105","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Augmentin 625mg tablets (DE Pharmaceuticals)"
"39732211000001107","14199211000001101","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Augmentin 625mg tablets (Sigma Pharmaceuticals Plc)"
"39732211000001107","16139311000001106","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Augmentin 625mg tablets (Lexon (UK) Ltd)"
"39732211000001107","16270311000001101","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Augmentin 625mg tablets (Mawdsley-Brooks & Company Ltd)"
"39732211000001107","17668811000001104","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Actavis UK Ltd)"
"39732211000001107","17886011000001101","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Phoenix Healthcare Distribution Ltd)"
"39732211000001107","19199611000001103","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Milpharm Ltd)"
"39732211000001107","19728511000001107","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Medreich Plc)"
"39732211000001107","19833911000001109","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)"
"39732211000001107","22009611000001102","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Waymade Healthcare Plc)"
"39732211000001107","23828211000001108","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (DE Pharmaceuticals)"
"39732211000001107","27959011000001105","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Creo Pharma Ltd)"
"39732211000001107","29795111000001101","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Sigma Pharmaceuticals Plc)"
"39732211000001107","32399711000001107","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Brown & Burk UK Ltd)"
"39732211000001107","34679211000001108","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Almus Pharmaceuticals Ltd)"
"39732211000001107","34962811000001108","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Bristol Laboratories Ltd)"
"39732211000001107","35563911000001105","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Rivopharm (UK) Ltd)"
"39732211000001107","35907311000001106","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Consilient Health Ltd)"
"39732211000001107","36695911000001103","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Noumed Life Sciences Ltd)"
"39732211000001107","36870911000001108","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Torrent Pharma (UK) Ltd)"
"39732211000001107","38848511000001107","Co-amoxiclav 500mg/125mg tablets","Co-amoxiclav","Co-amoxiclav 500mg/125mg tablets (Medihealth (Northern) Ltd)"
"41949011000001107","563411000001101","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"41949011000001107","398811000001108","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (Actavis UK Ltd)"
"41949011000001107","79111000001102","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (Kent Pharma (UK) Ltd)"
"41949011000001107","103911000001104","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (Sandoz Ltd)"
"41949011000001107","816211000001107","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)"
"41949011000001107","10307711000001108","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (Focus Pharmaceuticals Ltd)"
"41949011000001107","13620511000001101","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (Pinewood Healthcare)"
"41949011000001107","17902811000001101","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)"
